DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,148,-4,2141733828,134,23,-30,998230603,AQI
2025-03-11 12:29:01-07:00,5.07,268.081,10.179,12.537,22.715999999999998,415.01,6.5,76.1,5.24,11.27,11.44,14.0,-1,,,,,,13.5592
2025-03-11 12:30:01-07:00,5.07,246.38900000000004,9.342,11.676,24.156,415.0,6.5,76.0,5.25,10.2,11.13,15.0,-2,,,,,,12.9912
2025-03-11 12:31:02-07:00,5.07,236.28000000000003,9.351,12.1905,22.295999999999996,415.0,6.6,76.0,4.45,8.81,10.17,16.0,-2,,,,,,11.507200000000001
2025-03-11 12:32:02-07:00,5.07,228.88800000000003,8.046,11.529000000000002,23.232,414.65,6.6,75.8,4.95,9.2,10.0,17.0,-1,,,,,,12.0064
2025-03-11 12:33:02-07:00,5.07,228.34900000000002,9.531,12.663,21.816,414.23,6.6,75.7,5.48,9.62,10.24,15.0,-1,,,,,,12.0592
2025-03-11 12:34:02-07:00,5.07,227.359,7.308,14.154000000000002,19.5,414.08,6.6,75.8,4.33,8.58,8.8,17.0,-1,,,,,,10.764000000000001
2025-03-11 12:35:02-07:00,5.07,225.643,6.939,14.343,18.192,414.03,6.6,75.5,4.25,8.4,8.59,16.0,-2,,,,,,10.358400000000001
2025-03-11 12:36:02-07:00,5.07,225.88500000000002,8.091000000000001,12.495000000000001,23.82,414.01,6.6,75.7,4.96,8.7,8.94,16.0,-2,,,,,,11.724
2025-03-11 12:37:01-07:00,5.07,223.90500000000003,8.901000000000002,12.222000000000001,20.568,414.3,6.6,75.9,5.57,9.39,10.17,15.0,-2,,,,,,11.625600000000002
2025-03-11 12:38:01-07:00,5.07,219.879,10.692,11.613000000000001,20.784,414.75,6.6,76.0,5.86,8.79,9.2,15.0,-2,,,,,,11.1888
2025-03-11 12:39:02-07:00,5.07,221.078,9.657,12.925500000000001,19.247999999999998,414.91,6.6,76.0,5.95,9.94,10.67,16.0,-2,,,,,,11.8016
2025-03-11 12:40:02-07:00,5.07,224.21300000000002,9.612,14.448,18.072,415.32,6.7,75.9,5.54,9.75,10.47,14.0,-2,,,,,,11.4144
2025-03-11 12:41:02-07:00,5.07,237.45700000000002,8.946,15.162,19.32,415.54,6.7,75.9,5.75,10.76,11.2,15.0,-2,,,,,,12.472000000000001
2025-03-11 12:42:02-07:00,5.07,258.17,8.937,15.5295,19.38,416.0,6.7,75.9,5.52,10.0,10.17,16.0,-2,,,,,,11.876
2025-03-11 12:43:03-07:00,5.07,255.29900000000004,9.315,14.6265,22.176,416.65,6.7,75.6,5.69,10.73,11.0,16.0,-2,,,,,,13.019200000000001
2025-03-11 12:44:03-07:00,5.08,254.32000000000002,9.189000000000002,16.716,21.131999999999998,416.47,6.6,75.4,5.93,11.3,11.61,16.0,-1,,,,,,13.2664
2025-03-11 12:45:03-07:00,5.08,244.84900000000002,11.25,17.398500000000002,18.648,416.75,6.6,75.7,6.22,11.48,11.99,14.0,-1,,,,,,12.9136
2025-03-11 12:46:03-07:00,5.08,243.199,9.81,17.2725,18.012,416.91,6.6,75.7,5.97,11.16,12.13,15.0,-1,,,,,,12.5304
2025-03-11 12:47:04-07:00,5.08,247.31300000000005,10.062,17.482499999999998,17.927999999999997,416.97,6.7,75.7,5.98,11.59,12.61,15.0,-1,,,,,,12.8576
2025-03-11 12:48:04-07:00,5.08,243.65,11.43,17.409,17.208,416.99,6.7,75.7,5.8,11.28,12.24,14.0,-2,,,,,,12.465599999999998
2025-03-11 12:49:04-07:00,5.08,239.404,9.963000000000001,18.4065,15.839999999999998,417.5,6.7,75.7,5.88,10.07,10.92,15.0,-2,,,,,,11.224
2025-03-11 12:50:04-07:00,5.09,239.34900000000002,9.270000000000001,18.2805,17.22,417.82,6.6,75.8,6.04,10.79,11.66,16.0,-2,,,,,,12.076
2025-03-11 12:51:04-07:00,5.1,235.36700000000002,8.126999999999999,17.587500000000002,19.344,417.94,6.6,76.0,6.6,11.45,11.97,16.0,-2,,,,,,13.0288
2025-03-11 12:52:04-07:00,5.1,234.102,9.585,18.889499999999998,15.107999999999999,418.08,6.6,76.1,6.5,11.54,11.9,15.0,-2,,,,,,12.253599999999999
2025-03-11 12:53:04-07:00,5.11,235.11400000000003,9.567,19.782,15.131999999999998,418.22,6.6,76.0,7.2,13.53,13.99,15.0,-2,,,,,,13.8504
2025-03-11 12:54:04-07:00,5.12,240.46,10.773000000000001,20.328,14.687999999999999,418.08,6.6,76.0,7.34,14.04,14.67,15.0,-2,,,,,,14.169599999999999
2025-03-11 12:55:04-07:00,5.12,237.842,11.277,18.564,16.452,418.32,6.6,76.1,7.29,13.16,14.04,14.0,-2,,,,,,13.8184
2025-03-11 12:56:04-07:00,5.12,236.89600000000004,10.872,18.238500000000002,16.776,418.76,6.6,76.1,7.56,12.83,13.61,14.0,-1,,,,,,13.619200000000001
2025-03-11 12:57:04-07:00,5.11,238.24900000000002,10.53,18.921,17.328,418.92,6.6,76.1,7.65,13.62,14.05,15.0,-1,,,,,,14.361600000000001
2025-03-11 12:58:04-07:00,5.11,239.89900000000003,9.891,18.585,18.072,418.97,6.6,76.1,7.55,13.14,13.62,15.0,-2,,,,,,14.1264
2025-03-11 12:59:04-07:00,5.1,249.20500000000004,8.658,18.669,16.86,418.99,6.6,76.1,7.48,14.03,14.33,15.0,-2,,,,,,14.596
2025-03-11 13:00:04-07:00,5.1,263.45000000000005,9.297,20.695500000000003,14.123999999999999,419.0,6.6,76.0,7.57,14.05,14.14,15.0,-2,,,,,,14.064800000000002
2025-03-11 13:01:05-07:00,5.1,276.72700000000003,10.062,18.8685,18.023999999999997,419.0,6.6,76.0,7.59,14.39,14.45,15.0,-2,,,,,,15.1168
2025-03-11 13:02:05-07:00,5.1,275.913,10.467,18.910500000000003,16.907999999999998,419.0,6.6,75.9,8.0,14.96,15.44,15.0,-1,,,,,,15.349600000000002
2025-03-11 13:03:05-07:00,5.1,275.67100000000005,10.026000000000002,19.0575,17.268,419.0,6.6,75.9,8.27,14.71,14.96,15.0,-1,,,,,,15.2216
2025-03-11 13:04:05-07:00,5.09,276.1,9.027,19.288500000000003,15.515999999999998,418.89,6.6,75.9,8.26,14.71,14.8,16.0,-2,,,,,,14.8712
2025-03-11 13:05:05-07:00,5.09,274.395,10.737,19.1625,16.38,418.38,6.6,76.0,8.46,14.87,15.1,15.0,-2,,,,,,15.172
2025-03-11 13:06:05-07:00,5.09,283.73400000000004,10.8,18.5955,16.932,418.13,6.6,75.8,7.88,14.05,14.86,15.0,-2,,,,,,14.626400000000002
2025-03-11 13:07:06-07:00,5.09,276.28700000000003,10.467,17.8185,17.927999999999997,418.05,6.6,75.7,7.58,13.77,14.62,15.0,-1,,,,,,14.6016
2025-03-11 13:08:01-07:00,5.09,258.62100000000004,10.314000000000002,18.070500000000003,17.46,418.02,6.6,75.8,7.59,13.78,14.35,14.0,-2,,,,,,14.516000000000002
2025-03-11 13:09:01-07:00,5.1,250.72300000000004,9.954,15.582,20.652,417.72,6.6,75.7,7.78,14.38,14.57,15.0,-2,,,,,,15.634400000000003
2025-03-11 13:10:02-07:00,5.1,244.18900000000002,11.169,17.335500000000003,17.664,417.37,6.6,75.7,7.7,13.56,14.18,14.0,-2,,,,,,14.3808
2025-03-11 13:11:02-07:00,5.1,241.35100000000003,9.855,17.745,17.04,417.13,6.6,75.7,7.99,13.96,15.03,16.0,-2,,,,,,14.576
2025-03-11 13:12:02-07:00,5.1,235.98300000000003,10.809,18.742500000000003,14.664,417.05,6.6,75.8,7.01,12.31,13.01,15.0,-2,,,,,,12.780800000000001
2025-03-11 13:13:03-07:00,5.1,235.543,11.457,17.703,17.508,417.02,6.6,75.6,7.29,13.05,14.05,14.0,-1,,,,,,13.941600000000001
2025-03-11 13:14:03-07:00,5.11,235.98300000000003,9.873000000000001,16.191,18.516,416.8,6.5,75.6,7.0,12.21,13.07,15.0,-2,,,,,,13.4712
2025-03-11 13:15:03-07:00,5.12,233.508,8.037,16.5375,17.904,416.28,6.6,75.7,6.47,11.96,12.26,16.0,-2,,,,,,13.148800000000001
2025-03-11 13:16:03-07:00,5.12,230.626,8.901000000000002,15.7185,19.104,416.1,6.6,75.6,6.62,12.04,12.6,16.0,-2,,,,,,13.4528
2025-03-11 13:17:03-07:00,5.13,230.07600000000002,10.656,16.2855,19.392,416.03,6.6,75.8,6.69,12.42,12.81,14.0,-1,,,,,,13.8144
2025-03-11 13:18:03-07:00,5.13,228.96500000000003,8.766,14.931000000000001,20.892,416.01,6.5,75.7,7.04,12.8,12.93,16.0,-1,,,,,,14.418400000000002
2025-03-11 13:19:03-07:00,5.13,233.36500000000004,8.946,15.0885,20.928,416.0,6.5,75.8,6.99,12.35,12.39,16.0,-1,,,,,,14.0656
2025-03-11 13:20:03-07:00,5.14,244.99200000000002,9.198,15.9495,20.424,416.0,6.5,75.8,7.09,12.39,13.1,17.0,-2,,,,,,13.9968
2025-03-11 13:21:03-07:00,5.14,241.318,11.268,15.2355,20.855999999999998,416.0,6.5,75.7,6.47,11.8,12.3,15.0,-1,,,,,,13.6112
2025-03-11 13:22:04-07:00,5.15,236.73100000000002,10.971,15.3405,19.164,416.0,6.5,75.8,6.63,12.16,12.6,14.0,-1,,,,,,13.560800000000002
2025-03-11 13:23:05-07:00,5.15,230.27400000000003,9.513,15.403500000000001,19.956,416.0,6.5,75.8,6.46,11.79,12.05,15.0,-2,,,,,,13.423200000000001
2025-03-11 13:24:05-07:00,5.15,228.151,9.333,14.763000000000002,21.215999999999998,416.0,6.5,75.9,6.78,13.52,13.81,16.0,-2,,,,,,15.0592
2025-03-11 13:25:05-07:00,5.15,232.82600000000002,8.784,14.784,21.192,415.35,6.5,75.8,6.51,12.94,13.24,16.0,-2,,,,,,14.5904
2025-03-11 13:26:05-07:00,5.15,236.73100000000002,9.684,14.4585,20.592,415.12,6.5,75.9,6.41,12.56,12.7,15.0,-2,,,,,,14.166400000000003
2025-03-11 13:27:05-07:00,5.15,277.387,9.351,15.445500000000001,18.947999999999997,415.04,6.5,75.9,6.25,11.84,12.07,15.0,-2,,,,,,13.2616
2025-03-11 13:28:05-07:00,5.15,276.969,9.963000000000001,14.721,21.084,415.02,6.6,75.7,6.06,11.57,11.85,15.0,-1,,,,,,13.4728
2025-03-11 13:29:06-07:00,5.15,265.18800000000005,9.099,14.448,21.695999999999998,415.01,6.6,75.8,6.45,11.62,11.95,16.0,-1,,,,,,13.6352
2025-03-11 13:30:06-07:00,5.15,258.016,9.441,14.259,20.639999999999997,415.46,6.6,75.8,6.06,11.18,11.73,16.0,-2,,,,,,13.072
2025-03-11 13:31:06-07:00,5.16,249.27100000000004,9.576,14.595,21.108,416.16,6.6,75.9,6.12,10.58,11.29,15.0,-2,,,,,,12.6856
2025-03-11 13:32:06-07:00,5.16,240.702,10.296,14.059500000000002,21.612000000000002,416.71,6.6,75.6,5.89,11.39,12.67,14.0,-2,,,,,,13.4344
2025-03-11 13:33:07-07:00,5.16,245.91600000000003,10.98,13.566,21.048,416.72,6.6,75.7,6.31,11.64,12.56,15.0,-1,,,,,,13.521600000000001
2025-03-11 13:34:07-07:00,5.16,243.49600000000004,11.016,15.1725,18.791999999999998,416.29,6.6,75.7,6.22,11.18,11.93,15.0,-2,,,,,,12.7024
2025-03-11 13:35:07-07:00,5.17,237.74300000000002,10.242,13.9755,20.4,416.1,6.6,75.6,5.23,9.22,9.75,15.0,-2,,,,,,11.456000000000001
2025-03-11 13:36:08-07:00,5.16,236.06,10.089,14.2905,20.688,416.04,6.6,75.6,5.64,10.11,10.52,15.0,-2,,,,,,12.2256
2025-03-11 13:37:08-07:00,5.16,234.59700000000004,9.135,14.889000000000001,18.468,416.17,6.6,75.6,5.88,10.65,10.87,16.0,-2,,,,,,12.213600000000001
2025-03-11 13:38:08-07:00,5.17,228.17300000000003,8.856,15.3405,18.528,416.71,6.6,75.6,5.9,9.75,9.85,16.0,-1,,,,,,11.505600000000001
2025-03-11 13:39:08-07:00,5.17,223.619,8.360999999999999,13.461,20.436,416.9,6.6,75.7,5.92,10.06,10.22,17.0,-1,,,,,,12.135200000000001
2025-03-11 13:40:08-07:00,5.17,221.15500000000003,8.946,15.350999999999999,18.084,416.96,6.6,75.6,5.68,10.96,11.02,15.0,-2,,,,,,12.3848
2025-03-11 13:41:08-07:00,5.17,227.00700000000003,7.353,14.668500000000002,19.152,416.99,6.7,75.6,5.17,10.56,11.37,17.0,-1,,,,,,12.278400000000001
2025-03-11 13:42:08-07:00,5.17,237.96300000000002,7.5329999999999995,15.592500000000001,18.912,417.0,6.7,75.5,5.2,10.03,10.7,17.0,-1,,,,,,11.8064
2025-03-11 13:43:08-07:00,5.17,239.38200000000003,8.865,16.338,17.58,417.0,6.7,75.4,5.73,10.82,11.65,16.0,-2,,,,,,12.172
2025-03-11 13:44:06-07:00,5.17,236.467,10.323,16.4955,15.323999999999998,417.0,6.7,75.5,5.49,10.14,11.3,15.0,-2,,,,,,11.1768
2025-03-11 13:45:06-07:00,5.17,234.70700000000002,9.882000000000001,16.002000000000002,16.907999999999998,417.0,6.6,75.4,5.82,10.21,11.9,16.0,-2,,,,,,11.549600000000002
2025-03-11 13:46:06-07:00,5.17,230.14200000000002,10.610999999999999,15.0885,19.464,416.84,6.6,75.5,5.03,10.4,11.01,15.0,-1,,,,,,12.2128
2025-03-11 13:47:06-07:00,5.17,226.38000000000002,10.305,15.813,17.556,416.67,6.7,75.6,4.82,9.6,9.96,15.0,-2,,,,,,11.1912
2025-03-11 13:48:06-07:00,5.17,224.686,9.882000000000001,16.149,16.584,416.23,6.7,75.5,4.87,8.57,8.73,16.0,-2,,,,,,10.1728
2025-03-11 13:49:05-07:00,5.17,226.00600000000003,10.503,16.506,18.84,416.08,6.7,75.4,4.98,8.64,8.88,16.0,-1,,,,,,10.680000000000001
2025-03-11 13:50:05-07:00,5.17,245.32200000000003,9.999,13.86,21.336000000000002,416.03,6.7,75.4,5.01,8.28,8.72,16.0,-2,,,,,,10.891200000000001
2025-03-11 13:51:05-07:00,5.18,268.312,10.314000000000002,14.721,18.348,416.01,6.7,75.4,4.82,8.87,9.01,16.0,-2,,,,,,10.7656
2025-03-11 13:52:06-07:00,5.18,364.99100000000004,10.754999999999999,15.015,19.38,415.71,6.7,75.4,4.57,10.33,10.44,15.0,-2,,,,,,12.14
2025-03-11 13:53:06-07:00,5.18,537.999,9.468,17.5455,16.343999999999998,415.83,6.7,75.4,4.68,9.52,10.09,16.0,-2,,,,,,10.884799999999998
2025-03-11 13:54:07-07:00,5.18,446.43500000000006,8.874,16.8945,17.88,415.94,6.7,75.4,4.34,9.35,10.01,16.0,-1,,,,,,11.056000000000001
2025-03-11 13:55:07-07:00,5.18,385.13200000000006,9.72,16.453500000000002,17.436,415.98,6.7,75.3,4.11,8.41,9.21,16.0,-1,,,,,,10.215200000000001
2025-03-11 13:56:07-07:00,5.18,338.481,9.504000000000001,16.9365,15.96,415.99,6.8,75.3,4.46,8.05,8.76,15.0,-1,,,,,,9.632000000000001
2025-03-11 13:57:07-07:00,5.18,289.146,9.756,15.204,17.4,416.0,6.8,75.2,5.48,9.17,9.67,15.0,-1,,,,,,10.816
2025-03-11 13:58:07-07:00,5.18,264.473,9.612,16.6635,14.892,416.0,6.7,75.2,5.47,9.36,9.52,16.0,-1,,,,,,10.4664
2025-03-11 13:59:07-07:00,5.19,253.14300000000003,10.107000000000001,16.842,16.043999999999997,416.0,6.7,75.4,5.29,9.71,9.76,15.0,-1,,,,,,10.9768
2025-03-11 14:00:07-07:00,5.2,257.125,9.423,16.107,17.532,416.0,6.8,75.3,5.34,9.01,9.55,16.0,-2,,,,,,10.714400000000001
2025-03-11 14:01:08-07:00,5.21,251.55900000000003,8.469000000000001,16.3065,18.311999999999998,415.5,6.7,75.5,4.93,9.59,9.77,16.0,-2,,,,,,11.3344
2025-03-11 14:02:08-07:00,5.23,252.98900000000003,9.171,18.774,15.672,415.82,6.7,75.5,4.46,9.15,9.21,17.0,-2,,,,,,10.4544
2025-03-11 14:03:08-07:00,5.24,247.58800000000002,8.487,17.020500000000002,18.323999999999998,415.94,6.7,75.4,4.37,8.23,8.69,17.0,-1,,,,,,10.2488
2025-03-11 14:04:09-07:00,5.25,244.959,9.153,18.5955,16.343999999999998,415.98,6.7,75.5,5.4,9.23,9.75,16.0,-1,,,,,,10.6528
2025-03-11 14:05:09-07:00,5.25,238.711,7.920000000000001,18.3225,15.815999999999999,416.22,6.7,75.4,5.4,8.49,8.81,16.0,-2,,,,,,9.955200000000001
2025-03-11 14:06:09-07:00,5.25,238.12800000000001,8.352,17.933999999999997,16.104,416.08,6.7,75.6,5.33,7.92,8.52,16.0,-2,,,,,,9.5568
2025-03-11 14:07:09-07:00,5.26,235.543,9.423,17.409,17.7,416.03,6.7,75.8,5.2,8.1,8.5,16.0,-2,,,,,,10.02
2025-03-11 14:08:09-07:00,5.26,233.079,10.269,18.1125,19.032,416.11,6.7,75.6,4.67,8.21,8.34,15.0,-2,,,,,,10.374400000000001
2025-03-11 14:09:08-07:00,5.25,235.70800000000003,10.962,17.482499999999998,17.952,416.04,6.7,75.8,4.7,8.96,9.28,14.0,-2,,,,,,10.758400000000002
2025-03-11 14:10:08-07:00,5.26,231.23100000000002,10.71,17.955000000000002,17.052,416.01,6.6,75.7,4.78,9.09,9.79,14.0,-2,,,,,,10.682400000000001
2025-03-11 14:11:09-07:00,5.26,232.39700000000002,9.126000000000001,17.9235,17.22,416.0,6.7,75.8,4.98,8.57,8.87,15.0,-2,,,,,,10.3
2025-03-11 14:12:09-07:00,5.26,233.387,9.459,16.947000000000003,18.06,416.0,6.6,75.9,5.06,8.61,8.81,16.0,-1,,,,,,10.5
2025-03-11 14:13:09-07:00,5.26,236.95100000000002,9.414000000000001,17.535,16.608,416.0,6.6,76.2,5.09,8.76,9.63,16.0,-2,,,,,,10.3296
2025-03-11 14:14:10-07:00,5.26,247.83000000000004,8.433,17.094,17.82,416.41,6.6,76.1,5.34,9.78,10.11,16.0,-2,,,,,,11.388
2025-03-11 14:15:11-07:00,5.26,243.37500000000003,8.721,17.829,16.5,416.79,6.6,76.0,5.17,8.45,8.56,16.0,-2,,,,,,10.06
2025-03-11 14:16:11-07:00,5.26,246.07,7.749,18.1335,15.131999999999998,416.93,6.6,75.9,4.79,8.35,8.91,17.0,-2,,,,,,9.706399999999999
2025-03-11 14:17:11-07:00,5.26,270.55600000000004,8.955,15.981000000000002,19.572,416.97,6.6,76.0,4.5,8.24,9.16,16.0,-1,,,,,,10.506400000000001
2025-03-11 14:18:11-07:00,5.26,274.68100000000004,11.403,17.020500000000002,17.088,416.99,6.6,76.1,5.38,8.65,9.21,15.0,-2,,,,,,10.337600000000002
2025-03-11 14:19:12-07:00,5.26,279.97200000000004,9.639000000000001,16.569,19.043999999999997,417.0,6.7,76.0,5.46,8.94,9.24,16.0,-2,,,,,,10.960799999999999
2025-03-11 14:20:12-07:00,5.26,267.696,8.604000000000001,16.5165,18.288,417.0,6.7,75.9,4.77,8.63,8.82,16.0,-1,,,,,,10.561600000000002
2025-03-11 14:21:13-07:00,5.27,259.63300000000004,8.325000000000001,14.826,21.42,417.0,6.6,75.9,4.92,8.86,9.42,17.0,-1,,,,,,11.372
2025-03-11 14:22:13-07:00,5.27,248.41300000000004,9.468,16.5585,18.264,417.0,6.6,76.1,5.61,9.55,10.04,16.0,-1,,,,,,11.2928
2025-03-11 14:23:13-07:00,5.27,244.893,9.288,17.4615,16.992,417.0,6.6,76.1,5.17,9.26,9.53,16.0,-1,,,,,,10.8064
2025-03-11 14:24:13-07:00,5.27,260.95300000000003,8.802,17.976000000000003,16.692,417.0,6.6,76.1,5.07,9.1,9.76,17.0,-1,,,,,,10.618400000000001
2025-03-11 14:25:13-07:00,5.26,278.124,10.395000000000001,18.2175,18.06,417.0,6.6,76.2,4.99,8.23,8.45,15.0,-1,,,,,,10.196000000000002
2025-03-11 14:26:13-07:00,5.27,295.449,12.051,17.64,18.276,417.0,6.6,76.3,5.6,9.99,10.27,14.0,-2,,,,,,11.647200000000002
2025-03-11 14:27:13-07:00,5.27,290.32300000000004,8.343,17.692500000000003,18.456,417.0,6.6,76.2,5.28,9.21,9.58,17.0,-2,,,,,,11.0592
2025-03-11 14:28:13-07:00,5.27,272.195,9.639000000000001,19.456500000000002,16.968,417.16,6.6,76.0,5.5,8.99,9.14,16.0,-1,,,,,,10.5856
2025-03-11 14:29:13-07:00,5.27,271.194,8.892000000000001,17.7555,17.496,417.59,6.6,76.3,5.56,8.85,8.9,17.0,-2,,,,,,10.5792
2025-03-11 14:30:08-07:00,5.26,261.987,9.288,17.892,17.387999999999998,417.84,6.7,76.5,5.9,9.35,9.37,17.0,-2,,,,,,10.9576
2025-03-11 14:31:08-07:00,5.27,260.865,10.665,18.837000000000003,16.296,418.52,6.6,76.3,5.83,9.73,9.74,15.0,-2,,,,,,11.0432
2025-03-11 14:32:08-07:00,5.27,260.83200000000005,8.838000000000001,18.375,17.616,418.83,6.6,76.2,4.55,8.38,8.73,16.0,-2,,,,,,10.2272
2025-03-11 14:33:08-07:00,5.28,257.51,8.829,18.8265,16.368,418.94,6.6,76.3,4.93,8.77,9.48,17.0,-2,,,,,,10.2896
2025-03-11 14:34:08-07:00,5.27,276.837,11.232000000000001,19.8135,16.164,418.98,6.6,76.5,5.7,10.0,10.31,16.0,-2,,,,,,11.232800000000001
2025-03-11 14:35:09-07:00,5.27,319.286,11.97,20.884500000000003,15.36,419.57,6.6,76.6,6.11,10.74,10.87,14.0,-1,,,,,,11.664000000000001
2025-03-11 14:36:09-07:00,5.27,303.19300000000004,10.575000000000001,21.042,15.0,419.85,6.6,76.5,5.33,9.34,9.99,16.0,-2,,,,,,10.472000000000001
2025-03-11 14:37:09-07:00,5.27,305.261,9.423,17.955000000000002,17.483999999999998,419.95,6.6,76.6,5.68,9.69,9.9,16.0,-2,,,,,,11.2488
2025-03-11 14:38:10-07:00,5.27,298.8260000000001,9.441,20.538,12.78,419.98,6.6,76.6,5.07,8.68,9.03,16.0,-2,,,,,,9.5
2025-03-11 14:39:10-07:00,5.27,274.96700000000004,9.162,19.8555,13.788,419.99,6.6,76.5,5.06,8.99,10.16,17.0,-2,,,,,,9.9496
2025-03-11 14:40:11-07:00,5.27,265.826,8.433,21.0945,11.616,420.0,6.7,76.6,4.88,8.52,9.17,17.0,-1,,,,,,9.139199999999999
2025-03-11 14:41:11-07:00,5.27,258.973,9.783,20.5905,14.04,420.0,6.7,76.5,5.34,9.22,9.44,16.0,-1,,,,,,10.184000000000001
2025-03-11 14:42:11-07:00,5.28,259.13800000000003,10.584,20.107499999999998,13.956000000000001,419.46,6.7,76.5,4.87,8.96,9.36,16.0,-1,,,,,,9.959200000000001
2025-03-11 14:43:11-07:00,5.28,261.305,8.343,20.286,12.78,419.81,6.7,76.5,5.04,9.28,9.5,17.0,-2,,,,,,9.98
2025-03-11 14:44:11-07:00,5.28,252.03200000000004,10.89,20.7795,12.0,419.77,6.7,76.3,5.23,8.6,8.84,17.0,-2,,,,,,9.280000000000001
2025-03-11 14:45:10-07:00,5.28,251.75700000000003,10.224,19.740000000000002,15.072,419.27,6.7,76.2,4.4,8.09,8.17,17.0,-1,,,,,,9.4864
2025-03-11 14:46:10-07:00,5.27,260.117,9.441,20.664,13.703999999999999,419.1,6.7,76.3,4.94,8.44,8.81,18.0,-1,,,,,,9.492799999999999
2025-03-11 14:47:11-07:00,5.27,262.51500000000004,10.143,20.8215,13.344,419.03,6.7,76.5,4.79,8.27,8.55,17.0,-2,,,,,,9.2848
2025-03-11 14:48:11-07:00,5.27,272.514,9.909,20.3595,14.808,419.36,6.7,76.5,4.74,9.02,9.12,17.0,-1,,,,,,10.1776
2025-03-11 14:49:11-07:00,5.28,273.32800000000003,9.333,19.9815,15.288,419.99,6.7,76.6,5.37,8.81,8.84,17.0,-1,,,,,,10.1056
2025-03-11 14:50:11-07:00,5.27,302.5,11.331,21.010500000000004,16.523999999999997,420.61,6.7,76.3,4.8,8.28,8.29,15.0,-1,,,,,,9.928799999999999
2025-03-11 14:51:12-07:00,5.27,341.59400000000005,9.099,21.892500000000002,14.964,420.78,6.7,76.3,4.46,8.69,9.2,17.0,-1,,,,,,9.9448
2025-03-11 14:52:12-07:00,5.27,354.45300000000003,9.999,22.1445,13.44,420.84,6.7,76.2,4.68,8.44,9.22,16.0,-2,,,,,,9.44
2025-03-11 14:53:12-07:00,5.27,341.418,9.288,21.073500000000003,13.104,420.94,6.7,76.2,5.06,9.36,9.88,18.0,-2,,,,,,10.108799999999999
2025-03-11 14:54:12-07:00,5.28,342.98,10.593,20.674500000000002,15.431999999999999,420.33,6.7,76.2,5.03,9.13,9.31,16.0,-2,,,,,,10.390400000000001
2025-03-11 14:55:12-07:00,5.28,337.46900000000005,8.82,20.244000000000003,16.608,420.12,6.7,76.2,4.41,8.3,8.44,18.0,-1,,,,,,9.9616
2025-03-11 14:56:14-07:00,5.28,332.354,11.133,20.5485,15.372,420.04,6.7,76.2,4.23,7.72,7.8,15.0,-2,,,,,,9.2504
2025-03-11 14:57:15-07:00,5.27,314.347,10.341000000000001,21.21,15.995999999999999,420.47,6.7,76.3,4.93,8.03,8.05,17.0,-1,,,,,,9.623199999999999
2025-03-11 14:58:15-07:00,5.28,285.571,12.096,21.168000000000003,15.743999999999998,420.81,6.7,76.4,4.63,8.34,8.9,15.0,-1,,,,,,9.8208
2025-03-11 14:59:15-07:00,5.28,276.122,10.431000000000001,22.176000000000002,14.76,420.93,6.7,76.3,3.92,7.73,7.98,16.0,-1,,,,,,9.136000000000001
2025-03-11 15:00:15-07:00,5.28,280.90700000000004,10.35,22.596,12.636,420.98,6.7,76.4,3.76,7.46,7.54,16.0,-1,,,,,,8.4952
2025-03-11 15:01:15-07:00,5.28,264.858,10.512,22.47,14.328,420.49,6.7,76.6,3.73,7.41,7.59,16.0,-2,,,,,,8.793600000000001
2025-03-11 15:02:15-07:00,5.28,255.80500000000004,9.81,22.637999999999998,13.860000000000001,420.17,6.6,76.7,3.83,7.91,8.26,16.0,-1,,,,,,9.100000000000001
2025-03-11 15:03:15-07:00,5.28,248.03900000000004,11.169,23.320500000000003,15.468,420.06,6.6,76.7,4.08,9.0,9.33,16.0,-1,,,,,,10.293600000000001
2025-03-11 15:04:15-07:00,5.28,252.241,11.727,22.543499999999998,16.74,420.02,6.6,76.8,5.18,8.69,9.01,16.0,-1,,,,,,10.3
2025-03-11 15:05:16-07:00,5.28,249.01800000000003,12.24,24.055500000000002,14.243999999999998,420.17,6.6,76.9,4.96,8.64,8.94,16.0,-1,,,,,,9.7608
2025-03-11 15:06:15-07:00,5.28,255.70600000000002,10.926,24.78,13.464,420.71,6.6,77.0,4.33,9.0,9.1,16.0,-1,,,,,,9.892800000000001
2025-03-11 15:07:16-07:00,5.28,263.285,12.015,24.6015,12.156,420.9,6.7,77.0,4.68,8.5,8.63,17.0,-1,,,,,,9.231200000000001
2025-03-11 15:08:11-07:00,5.28,263.285,9.936,23.183999999999997,13.212,420.96,6.7,77.0,5.2,10.46,10.78,17.0,-2,,,,,,11.0104
2025-03-11 15:09:11-07:00,5.28,270.45700000000005,9.135,22.102500000000003,15.935999999999998,420.99,6.7,77.1,5.37,9.93,10.2,17.0,-2,,,,,,11.1312
2025-03-11 15:10:11-07:00,5.28,268.07,11.817,23.2575,15.047999999999998,420.87,6.7,77.0,5.35,9.69,9.86,15.0,-2,,,,,,10.7616
2025-03-11 15:11:13-07:00,5.28,277.89300000000003,12.267000000000001,23.142,15.504,420.91,6.7,77.2,5.28,9.55,9.73,15.0,-2,,,,,,10.7408
